Kode Wilayah;Mitra;ID RT;ID ART;Jenis Validasi;Perlakuan
1206081002000300;;35;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;36;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;37;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;38;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;39;;RINCIAN 306A;SESUAI BERKODE 9
1206081002000300;;40;;RINCIAN 306A;SESUAI BERKODE 9
1206081003000300;;1;;RINCIAN 306A;
1206081003000300;;2;;RINCIAN 306A;
1206081003000300;;3;;RINCIAN 306A;
1206081003000300;;4;;RINCIAN 306A;
1206081003000300;;7;;RINCIAN 306A;
1206081003000300;;12;;RINCIAN 306A;
1206081003000300;;18;;RINCIAN 306A;
1206081003000300;;19;;RINCIAN 306A;
1206081003000300;;20;;RINCIAN 306A;
1206081003000300;;21;;RINCIAN 306A;
1206081003000300;;22;;RINCIAN 306A;
1206081003000300;;23;;RINCIAN 306A;
1206081003000300;;24;;RINCIAN 306A;
1206081003000300;;25;;RINCIAN 306A;
1206081003000300;;26;;RINCIAN 306A;
1206081003000300;;27;;RINCIAN 306A;
1206081003000300;;28;;RINCIAN 306A;
1206081003000300;;29;;RINCIAN 306A;
1206081003000300;;30;;RINCIAN 306A;
1206081003000300;;32;;RINCIAN 306A;
1206081003000300;;33;;RINCIAN 306A;
1206081003000300;;34;;RINCIAN 306A;
1206081003000300;;35;;RINCIAN 306A;
1206081003000300;;37;;RINCIAN 306A;
1206081003000300;;38;;RINCIAN 306A;
1206081003000300;;40;;RINCIAN 306A;
1206081003000300;;41;;RINCIAN 306A;
1206081003000300;;42;;RINCIAN 306A;
1206081003000300;;45;;RINCIAN 306A;
1206081003000300;;46;;RINCIAN 306A;
1206081003000300;;48;;RINCIAN 306A;
1206081003000300;;49;;RINCIAN 306A;
1206081003000300;;50;;RINCIAN 306A;
1206081004000300;;6;;RINCIAN 306A;SESUAI BERKODE 9
1206081004000300;;18;;RINCIAN 306A;SESUAI KODE 9
1206081004000300;;19;;RINCIAN 306A;SESUAI KODE 9
1206081004000300;;25;;RINCIAN 306A;SESUAI KODE 9
1206081004000300;;31;;RINCIAN 306A;SESUAI KODE 9
1206081004000300;;72;;RINCIAN 306A;SESUAI KODE 9
1206081004000300;;114;;RINCIAN 306A;SESUAI KODE 9
1206081005000300;;15;;RINCIAN 306A;
1206081005000300;;16;;RINCIAN 306A;
1206081005000300;;45;;RINCIAN 306A;
1206081005000300;;54;;RINCIAN 306A;
1206081005000300;;59;;RINCIAN 306A;
1206081005000300;;61;;RINCIAN 306A;
1206081005000300;;71;;RINCIAN 306A;
1206081005000300;;72;;RINCIAN 306A;
1206081005000300;;73;;RINCIAN 306A;
1206081005000300;;75;;RINCIAN 306A;
1206081005000300;;76;;RINCIAN 306A;
1206081005000300;;77;;RINCIAN 306A;
1206081005000300;;79;;RINCIAN 306A;
1206081007000200;;1;;RINCIAN 306A;SESUAI KODE 9
1206081008000200;;16;;RINCIAN 306A;SESUAI BERKODE 11
1206081009000300;;7;;RINCIAN 306A;SESUAI BERKODE 9
1206081009000300;;9;;RINCIAN 306A;SESUAI BERKODE 9
1206081009000300;;11;;RINCIAN 306A;SESUAI BERKODE 4
1206081009000300;;21;;RINCIAN 306A;SESUAI BERKODE 9
1206081009000300;;31;;RINCIAN 306A;SESUAI BERKODE 9
1206081013000200;;2;;RINCIAN 306A;SESUAI BERKODE 9
1206081013000200;;11;;RINCIAN 306A;SESUAI BERKODE 9
1206081013000200;;25;;RINCIAN 306A;SESUAI BERKODE 9
1206081013000200;;26;;RINCIAN 306A;SESUAI BERKODE 9
1206081013000200;;29;;RINCIAN 306A;SESUAI BERKODE 9
1206081015000100;;80;;RINCIAN 306A;SESUAI BERKODE 9
1206081016000200;;1;;RINCIAN 306A;SESUAI BERKODE 9
1206081016000200;;13;;RINCIAN 306A;SESUAI BERKODE 9
1206081016000200;;15;;RINCIAN 306A;SESUAI BERKODE 9
1206081016000200;;25;;RINCIAN 306A;SESUAI
1206081016000200;;27;;RINCIAN 306A;SESUAI
1206081016000200;;28;;RINCIAN 306A;SESUAI KODE 9
1206081016000200;;52;;RINCIAN 306A;SESUAI
1206082002000100;;5;;RINCIAN 306A;
1206082002000100;;50;;RINCIAN 306A;
1206082002000100;;64;;RINCIAN 306A;
1206082002000300;;10;;RINCIAN 306A;SESUAI BERKODE 9
1206082004000300;;1;;RINCIAN 306A;SESUAI BERKODE 9
1206082004000300;;2;;RINCIAN 306A;SESUAI BERKODE 9
1206083004000200;;11;;RINCIAN 306A;SESUAI BERKODE 11
1206083015000100;;19;;RINCIAN 306A;SESUAI BERKODE 9
1206083015000100;;20;;RINCIAN 306A;SESUAI BERKODE 9
1206083015000100;;21;;RINCIAN 306A;SESUAI BERKODE 9
1206030015000400;;93;;RINCIAN 307B;SESUAI BERKODE 2
1206030017000300;;142;;RINCIAN 307B;SESUAI BERKODE 5
1206030020000100;;95;;RINCIAN 307B;SESUAI BERKODE 5
1206030021000100;;38;;RINCIAN 307B;SUDAH DIPERBAIKI
1206030021000100;;64;;RINCIAN 307B;SUDAH DIPERBAIKI
1206030023000200;;102;;RINCIAN 307B;sesuai berkode 5
1206030023000200;;106;;RINCIAN 307B;SESUAI BERKODE 5
1206030031000300;;7;;RINCIAN 307B;SUDAH DIPERBAIKI
1206030031000300;;44;;RINCIAN 307B;SUDAH DIPERBAIKI
1206030031000300;;47;;RINCIAN 307B;SUDAH DIPERBAIKI
1206030033000100;;18;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;19;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;20;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;67;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;68;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;69;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;70;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;71;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;72;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;75;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;77;;RINCIAN 307B;SESUAI KODE 5
1206030033000100;;78;;RINCIAN 307B;SESUAI KODE 5
1206030039000200;;5;;RINCIAN 307B;SESUAI KODE 2
1206031004000300;;30;;RINCIAN 307B;
1206031004000300;;32;;RINCIAN 307B;
1206031004000300;;33;;RINCIAN 307B;
1206031004000300;;34;;RINCIAN 307B;
1206031004000300;;35;;RINCIAN 307B;
1206031004000300;;36;;RINCIAN 307B;
1206031005000300;;11;;RINCIAN 307B;SESUAI BERKODE 4
1206040021000400;;13;;RINCIAN 307B;SESUAI BERKODE 4
1206050010000100;;1;;RINCIAN 307B;SESUSAI KODE 5
1206061007000100;;88;;RINCIAN 307B;SESUAI BERKODE 5
1206070012000100;;8;;RINCIAN 307B;SESUAI BERKODE 5
1206070014000200;;14;;RINCIAN 307B;
1206070027000300;;31;;RINCIAN 307B;SESUAI
1206070027000300;;99;;RINCIAN 307B;SESUAI KODE 1
1206070027000300;;114;;RINCIAN 307B;SESUAI KODE 2
1206070030000100;;6;;RINCIAN 307B;
1206070040000200;;73;;RINCIAN 307B;
1206072009000200;;5;;RINCIAN 307B;SESUAI BERKODE 5
1206073005000200;;32;;RINCIAN 307B;
1206073005000200;;35;;RINCIAN 307B;
1206073005000200;;65;;RINCIAN 307B;
1206073005000200;;105;;RINCIAN 307B;
1206073005000200;;189;;RINCIAN 307B;SESUAI BERKODE 2
1206073005000200;;219;;RINCIAN 307B;SESUAI BERKODE 2
1206073005000200;;316;;RINCIAN 307B;
1206073005000200;;354;;RINCIAN 307B;
1206073008000100;;56;;RINCIAN 307B;
1206073008000100;;62;;RINCIAN 307B;
1206073008000100;;63;;RINCIAN 307B;
1206080029000100;;12;;RINCIAN 307B;SESUAI BERKODE 4
1206081004000300;;38;;RINCIAN 307B;SESUAI BERKODE 1
1206081011000100;;64;;RINCIAN 307B;
1206081015000100;;76;;RINCIAN 307B;SESUAI BERKODE 5
1206082004000100;;9;;RINCIAN 307B;SESSUAI BERKODE 5
1206082009000200;;1;;RINCIAN 307B;SESUAI KODE 5
1206082009000200;;2;;RINCIAN 307B;SESUAI KODE 5
1206082009000200;;22;;RINCIAN 307B;SESUAI KODE 5
1206082009000200;;23;;RINCIAN 307B;SESUAI KODE 5
1206082009000200;;181;;RINCIAN 307B;
1206030020000100;;88;;RINCIAN 308;SESUAI BERKODE 9
1206030025000300;;36;;RINCIAN 308;SESUAI BERKODE 11
1206050004000500;;3;;RINCIAN 308;SESUAI KODE 4
1206050004000500;;4;;RINCIAN 308;SESUAI KODE 4
1206050004000500;;12;;RINCIAN 308;SESUAI KODE 4
1206051010000300;;14;;RINCIAN 308;SUDAH DIPERBAIKI
1206060030000300;;4;;RINCIAN 308;SUDAH DIPERBAIKI
1206072002000200;;28;;RINCIAN 308;SESUAI BERKODE 11
1206072002000200;;57;;RINCIAN 308;SESUAI BERKODE 11
1206081001000100;;5;;RINCIAN 308;SESUAI BERKODE 9
1206082002000300;;17;;RINCIAN 309A;SUDAH DI PERBAIKI
1206030006000100;;57;;RINCIAN 310;SESUAI BERKODE 4
1206030006000100;;58;;RINCIAN 310;SESUAI BERKODE 4
1206030009000200;;19;;RINCIAN 310;
1206030017000300;;62;;RINCIAN 310;SESUAI BERKODE 4
1206030017000300;;66;;RINCIAN 310;SESUAI BERKODE 4
1206030017000300;;67;;RINCIAN 310;SESUAI BERKODE 4
1206030017000300;;68;;RINCIAN 310;SESUAI BERKODE 4
1206030017000300;;69;;RINCIAN 310;SESUAI BERKODE 5
1206030017000300;;70;;RINCIAN 310;SESUAI BERKODE 5
1206030017000300;;97;;RINCIAN 310;SESUAI BERKODE 4
1206030017000300;;172;;RINCIAN 310;SESUAI BERKODE 4
1206030021000100;;2;;RINCIAN 310;SESUAI BERKODE 4
1206030021000100;;71;;RINCIAN 310;SESUAI BERKODE 4
1206030021000100;;132;;RINCIAN 310;SESUAI BERKODE 4
1206030023000200;;47;;RINCIAN 310;SESUAI BERKODE 4
1206030028000200;;34;;RINCIAN 310;sesuai berkode 4
1206030031000300;;17;;RINCIAN 310;SESUAI KODE 6
1206030031000300;;18;;RINCIAN 310;SESUAI KODE 6
1206030031000300;;19;;RINCIAN 310;SESUAI KODE 6
1206030031000300;;20;;RINCIAN 310;SESUAI KODE 6
1206030031000300;;21;;RINCIAN 310;SESUAI KODE 6
1206030034000400;;72;;RINCIAN 310;
1206030037000300;;23;;RINCIAN 310;SESUAI KODE 4
1206030037000300;;24;;RINCIAN 310;SESUAI KODE 4
1206040007000300;;20;;RINCIAN 310;SESUAI TIDAK ADA DIISI KARNA 309A BERKODE 6
1206040008000300;;26;;RINCIAN 310;SESUAI
1206040010000500;;8;;RINCIAN 310;SESUAI BERKODE 1
1206040013000400;;9;;RINCIAN 310;
1206040013000400;;51;;RINCIAN 310;SESUAI
1206040013000400;;57;;RINCIAN 310;SESUAI
1206040018000400;;38;;RINCIAN 310;
1206050004000500;;2;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;3;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;4;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;5;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;6;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;7;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;8;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;9;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;10;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;11;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;12;;RINCIAN 310;SESUAI KODE 4
12060500040005;;13;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;14;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;15;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;16;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;17;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;19;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;20;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;21;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;22;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;23;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;24;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;25;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;26;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;27;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;28;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;29;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;30;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;31;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;32;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;33;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;34;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;35;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;36;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;37;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;38;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;39;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;40;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;41;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;42;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;43;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;44;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;45;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;46;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;47;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;48;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;49;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;50;;RINCIAN 310;SESUAI KODE 4
1206050004000500;;51;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;1;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;3;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;4;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;5;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;6;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;7;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;8;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;9;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;10;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;11;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;12;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;13;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;14;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;15;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;17;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;18;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;19;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;20;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;21;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;22;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;24;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;25;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;26;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;27;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;28;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;29;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;31;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;32;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;33;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;34;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;36;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;37;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;38;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;39;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;40;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;41;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;42;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;43;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;44;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;45;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;46;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;47;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;48;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;49;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;50;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;51;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;52;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;53;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;54;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;55;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;56;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;57;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;58;;RINCIAN 310;SESUAI KODE 4
1206050005000100;;59;;RINCIAN 310;SESUAI KODE 4
1206050009000600;;2;;RINCIAN 310;SESUAI KODE 4
1206050009000600;;5;;RINCIAN 310;SESUAI KODE 4
1206050009000600;;17;;RINCIAN 310;SESUAI KODE 4
1206050009000600;;55;;RINCIAN 310;SESUAI KODE 4
1206050009000600;;64;;RINCIAN 310;SESUAI KODE 4
1206050009000600;;66;;RINCIAN 310;SESUAI KODE 4
1206050010000100;;8;;RINCIAN 310;SESUAI KODE 4
1206050012000100;;8;;RINCIAN 310;SESUAI BERKODE 4
1206050012000100;;9;;RINCIAN 310;SESUAI BERKODE 4
1206050012000100;;22;;RINCIAN 310;SESUAI BERKODE 6
1206050012000100;;23;;RINCIAN 310;SESUAI BEERKODE 6
1206050018000200;;1;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;2;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;3;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;4;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;5;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;6;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;7;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;8;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;9;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;10;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;11;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;12;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;13;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;14;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;15;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;16;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;17;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;18;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;19;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;20;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;21;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;22;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;23;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;24;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;25;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;26;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;27;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;28;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;30;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;31;;RINCIAN 310;SESUAI KODE 4
1206050018000200;;32;;RINCIAN 310;SESUAI KODE 4
1206050019000400;;1;;RINCIAN 310;
1206050019000400;;2;;RINCIAN 310;
1206050019000400;;3;;RINCIAN 310;
1206050019000400;;4;;RINCIAN 310;
1206050019000400;;5;;RINCIAN 310;
1206050019000400;;6;;RINCIAN 310;
1206050019000400;;7;;RINCIAN 310;
1206050019000400;;8;;RINCIAN 310;
1206050019000400;;9;;RINCIAN 310;
1206050019000400;;10;;RINCIAN 310;
1206050019000400;;11;;RINCIAN 310;
1206050019000400;;12;;RINCIAN 310;
1206050019000400;;13;;RINCIAN 310;
1206050019000400;;14;;RINCIAN 310;
1206050019000400;;15;;RINCIAN 310;
1206050019000400;;16;;RINCIAN 310;
1206050019000400;;17;;RINCIAN 310;
1206050019000400;;18;;RINCIAN 310;
1206050019000400;;19;;RINCIAN 310;
1206050019000400;;20;;RINCIAN 310;
1206050019000400;;21;;RINCIAN 310;
1206050019000400;;22;;RINCIAN 310;
1206050019000400;;23;;RINCIAN 310;
1206050019000400;;24;;RINCIAN 310;
1206050026000200;;3;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;6;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;7;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;10;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;11;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;13;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;14;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;15;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;18;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;19;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;21;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;23;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;24;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;30;;RINCIAN 310;SESUAI KODE 4
1206050026000200;;32;;RINCIAN 310;SESUAI KODE 4
1206050027000300;;2;;RINCIAN 310;SESUAI KODE 4
1206050028000300;;3;;RINCIAN 310;SESUAI KODE 4
1206051001000100;;1;;RINCIAN 310;
1206051001000100;;2;;RINCIAN 310;
1206051001000100;;3;;RINCIAN 310;
1206051001000100;;4;;RINCIAN 310;
1206051001000100;;5;;RINCIAN 310;
1206051001000100;;6;;RINCIAN 310;
1206051001000100;;7;;RINCIAN 310;
1206051001000100;;8;;RINCIAN 310;
1206051001000100;;9;;RINCIAN 310;
1206051001000100;;10;;RINCIAN 310;
1206051001000100;;11;;RINCIAN 310;
1206051001000100;;12;;RINCIAN 310;
1206051002000300;;1;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;2;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;3;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;4;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;5;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;6;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;7;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;8;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;9;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;10;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;11;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;12;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;14;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;15;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;16;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;17;;RINCIAN 310;SESUAI BERKODE 4
1206051002000300;;18;;RINCIAN 310;SESUAI BERKODE 4
1206051004000300;;1;;RINCIAN 310;SESUAI KODE 4
1206004000300;;2;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;4;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;5;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;6;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;7;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;9;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;10;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;11;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;12;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;13;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;14;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;15;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;16;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;17;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;19;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;20;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;21;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;22;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;23;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;24;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;25;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;27;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;28;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;30;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;31;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;32;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;33;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;34;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;35;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;36;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;37;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;38;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;39;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;40;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;41;;RINCIAN 310;SESUAI KODE 4
1206051004000300;;42;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;1;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;2;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;3;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;4;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;5;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;6;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;7;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;8;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;10;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;11;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;12;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;16;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;17;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;18;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;21;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;22;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;23;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;26;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;29;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;32;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;33;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;34;;RINCIAN 310;SESUAI KODE 4
1206051007000100;;35;;RINCIAN 310;SESUAI KODE 4
1206051008000100;;2;;RINCIAN 310;
1206051008000100;;5;;RINCIAN 310;
1206051008000100;;6;;RINCIAN 310;
1206051008000100;;7;;RINCIAN 310;
1206051008000100;;11;;RINCIAN 310;
1206051008000100;;12;;RINCIAN 310;
1206051008000100;;14;;RINCIAN 310;
1206051008000100;;16;;RINCIAN 310;
1206051008000100;;19;;RINCIAN 310;
